propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,externalReference,floor,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
93305965,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/a9/5a/1024839290.jpg,18,690.0,flat,rent,77.0,True,2,1,"Calle Francisco Lizcano, 22",Madrid,Madrid,es,40.366914,-3.759137,True,https://www.idealista.com/inmueble/93305965/,7283,"Se alquila estupenda vivienda exterior de 77 m2 (68 m2 útiles ) según catastro, con 2 dormitorios, salón, baño completo y cocina independiente totalmente equipada con electrodomésticos. Dispone de suelos de parquet, calefacción individual por gas natural, aire acondicionado, puerta blindada y armarios empotrados. Plaza de garaje incluida. Finca con ascensor. amueblada. Finca sin ascensor. Esta vivienda será gestionada integralmente a través de la Agencia Negociadora del Alquiler, empresa líder en la gestión del alquiler de viviendas de la Comunidad de Madrid, que se encargará de intentar solucionar y gestionar a los inquilinos cualquier tipo de incidencia (no imputable a ellos) que pueda surgir durante la duración del arrendamiento. También se encargará de tramitar el depósito de la fianza entregada por los inquilinos en la Agencia Social de la Vivienda de la Comunidad de Madrid. ÚNETE AL TRANQUILER! Gastos de Comunidad incluidos en la renta. En función de la documentación aportada, podrán aumentar las garantías económicas que se soliciten. Los honorarios por la gestión de la Agencia Negociadora del Alquiler son de una mensualidad de renta + el 21% de IVA.",False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Francisco Lizcano, 22'}",False,False,False,False,False,False,,bj,Carabanchel,Buena Vista,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98858883,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/57/18/1026317183.jpg,15,700.0,flat,rent,50.0,True,1,1,Calle José Anduiza,Madrid,Madrid,es,40.4860308,-3.6861008,False,https://www.idealista.com/inmueble/98858883/,7844,"EXCELENTE VIVIENDA EN EL BARRIO DE BEGOÑA! Vivienda Madrid ofrece en exclusiva bajo exterior de 50 m2 construidos completamente reformado. Dispone de  1 dormitorio con armario empotrado y maletero, salon muy luminoso con grandes ventanales,  un cuarto de baño con ventilacion natural  y plato de ducha, cocina amueblada y equipada y amplio patio interior. Paredes lisas con ventanas de climalit, puertas de madera lacadas en blanco,  calefaccion electrica y aire acondicionado. Excelente ubicación zona con numerosas lineas de transporte publico como la parada de Metro Begoña (Línea 10), Cercanias Renfe parada Ramón y Cajal y varias líneas de autobuses 124, 137, N24. Acceso a M-30, M-40 y carretera de Colmenar Viejo M-607. Cerca de los hospitales La Paz y Ramón y Cajal, a ocho minutos a pie de las cuatro Torres. El barrio cuenta con varios centros educativos, centro de día Geriacen, Centro de Salud Virgen Begoña, entidades bancarias, restaurantes, comercios y zonas infantiles, asi como supermercados cercanos como, Dia,  Centro Comercial La Vaguada y El Corte Inglés de Sanchinarro. Responsable: Isabel Gomez 654194453.",False,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Tres Olivos - Valverde, Madrid', 'title': 'Piso en Calle José Anduiza'}",False,False,False,False,False,False,,bj,Fuencarral,Tres Olivos - Valverde,False,,,
86889358,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/ed/6e/1025376330.jpg,13,750.0,flat,rent,87.0,True,2,1,"Avenida de Roma, 5",Madrid,Coslada,es,40.4226492,-3.5407224,True,https://www.idealista.com/inmueble/86889358/,13773,"Se alquila vivienda exterior de 87 m2 (75m2 útiles) según catastro, totalmente reformada, con 2 dormitorios, salón, baño, cocina equipada con electrodomésticos y terraza. Dispone de calefacción individual de gas natural, suelos de tarima, ventanas climalit, puerta acorazada, armarios empotrados y aire acondicionado. Se alquila semi amueblado. La finca dispone de ascensor. Gastos de comunidad y agua incluidos en la renta. No admite animales. Esta vivienda será gestionada integralmente a través de la Agencia Negociadora del Alquiler, empresa líder en la gestión del alquiler de viviendas de la Comunidad de Madrid, que se encargará de intentar solucionar y gestionar a los inquilinos cualquier tipo de incidencia (no imputable a ellos) que pueda surgir durante la duración del arrendamiento. También se encargará de tramitar el depósito de la fianza entregada por los inquilinos en la Agencia Social de la Vivienda de la Comunidad de Madrid.  ÚNETE AL TRANQUILER!  Gastos de Comunidad incluidos en la renta. En función de la documentación aportada, podrán aumentar las garantías económicas que se soliciten. Los honorarios por la gestión de la Agencia Negociadora del Alquiler son de una mensualidad de renta + el 21% de IVA.",False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Ciudad 70, Coslada', 'title': 'Piso en Avenida de Roma, 5'}",False,False,False,False,False,False,,5,Ciudad 70,,True,,,
98810940,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/c9/35/1024511614.jpg,26,650.0,flat,rent,176.0,True,3,2,Cedillo,Toledo,Lominchar,es,40.0910982,-3.9638562,False,https://www.idealista.com/inmueble/98810940/,42423,"Agencia inmobiliaria de Illescas- Alquila PISO EN LOMINCHAR de 176 m2 construidos EN MUY BUEN ESTADO CON PLAZA DE GARAJE Y TRASTERO. La vivienda cuenta con las siguientes estancias: - Salón amplio y luminoso. - Cocina amplia y cuenta con terraza. - Amplio dormitorio principal, luminoso y amplio con baño SUITE. - Dos dormitorios individuales con armario empotrado. - Baño completo con ventana y bañera. - Plaza de garaje. - Trastero. La finca se sitúa en el centro de LOMINCHAR, a 2 minutos de la CM-41, situada cerca de supermercados, farmacia, al lado del colegio.",False,good,False,4.0,{'typology': 'flat'},"{'subtitle': 'Lominchar', 'title': 'Piso en Cedillo'}",False,False,False,False,False,False,,1,,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98804640,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/f2/59/1024342988.jpg,15,735.0,flat,rent,51.0,True,1,1,Calle de Lina Odena,Madrid,Getafe,es,40.2970317,-3.7555218,False,https://www.idealista.com/inmueble/98804640/,14023,"Nuevo curso, nuevo hogar ¡con hasta 1 MES GRATIS y SIN COMISIÓN DE AGENCIA en tu alquiler!  VIVIENDA DE UN DORMITORIO CON TERRAZA, DOS PLAZAS DE GARAJE Y TRASTERO INCLUIDOS EN EL PRECIO. Vivienda protegida en alquiler (Consulte condiciones). *Es condición esencial permanecer en la vivienda al menos 12 meses, de no ser así la promoción quedará sin efectos con carácter retroactivo, viniendo obligado a devolver los importes mensuales de la promoción que se haya beneficiado  ¡ALTA DE SUMINISTROS GRATIS! Disfruta de tu hogar desde el primer momento, Testa Home te ayuda en la gestión del alta de suministros de manera gratuita, con lo que podrás ahorrar hasta 335 € por el alta de la luz y el gas. *Para una vivienda con gasto promedio de 4,4 KWh   Vivienda sin amueblar, en perfecto estado de alquiler. Cocina parcialmente equipada. Suelos de tarima flotante y armarios empotrados. 2 Plazas de garaje y trastero incluidos en el precio. Edificio singular con magníficas zonas comunes e infantiles y rodeado de amplias zonas verdes. Zonas comunes recién reformadas. Promoción ubicada en Getafe, municipio al sur de la Comunidad de Madrid, de fácil acceso a la capital. Muy próxima a parada de bus, supermercado, varios colegios e institutos.  Bonitas vistas rodeado de amplias zonas verdes. ¡SÓLO SE PIDE 1 MES DE FIANZA Y SIN COMISIÓN DE AGENCIA! Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada.  Las promociones de bienvenida de cada edificio se aplicarán en la promoción para todas las reservas firmadas desde el 01/09/2022 y los contratos firmados hasta el 30/09/2022. A partir del 30/09/2022 la promoción puede estar sujeta a cambios en la bonificación de bienvenida. Esta promoción no es acumulable con otras campañas y promociones. *Viviendas no amuebladas.",False,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Buenavista, Getafe', 'title': 'Piso en Calle de Lina Odena'}",False,False,False,False,False,False,GET01 1D 2PK TERRAZA,4,Buenavista,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
82028809,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/40/c3/1023960663.jpg,15,700.0,flat,rent,80.0,True,3,1,"Calle Huesca, 10",Madrid,Móstoles,es,40.3193269,-3.8696862,True,https://www.idealista.com/inmueble/82028809/,17777,"Se alquila fantástica vivienda exterior, muy luminosa de 80 m2 (75m2 útiles) según catastro, distribuidos en 3 dormitorios, 1 baño completo con bañera, amplio salón comedor y cocina independiente totalmente equipada con electrodomésticos. Dispone de puerta de seguridad, suelos de cerámica, armarios empotrados y calefacción por acumuladores térmicos. Se alquila amueblada con posibilidad de retirar parte del mobiliario. Finca con ascensor.  Esta vivienda será gestionada integralmente a través de la Agencia Negociadora del Alquiler, empresa líder en la gestión del alquiler de viviendas de la Comunidad de Madrid, que se encargará de intentar solucionar y gestionar a los inquilinos cualquier tipo de incidencia (no imputable a ellos) que pueda surgir durante la duración del arrendamiento. También se encargará de tramitar el depósito de la fianza entregada por los inquilinos en la Agencia Social de la Vivienda de la Comunidad de Madrid.  ÚNETE AL TRANQUILER!  Gastos de Comunidad incluidos en la renta. En función de la documentación aportada, podrán aumentar las garantías económicas que se soliciten. Los honorarios por la gestión de la Agencia Negociadora del Alquiler son de una mensualidad de renta + el 21% de IVA.",False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Móstoles', 'title': 'Piso en Calle Huesca, 10'}",False,False,False,False,False,False,,5,Suroeste,,True,,,
98720876,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/bf/1b/1021599454.jpg,17,725.0,flat,rent,75.0,True,3,1,Calle de Málaga,Madrid,Fuenlabrada,es,40.2889156,-3.796248,False,https://www.idealista.com/inmueble/98720876/,16247,"MB GESTION INMOBILIARIA ALQUILA PISO EN ZONA CENTRO CON CALEFACCIÓN CENTRAL! Piso AMUEBLADO de 72m2 distribuido del siguiente modo: Hall recibidor de entrada, SALÓN COMEDOR con acceso a terraza abierta, COCINA AMUEBLADA Y EQUIPADA CON ELECTRODOMÉSTICOS y salida a una segunda terraza (tendedero), 3 dormitorios y cuarto de baño REFORMADO, completo con bañera. La vivienda cuenta con muy buenos acabados como ventanas de aluminio, CALEFACCIÓN CENTRAL, suelos de gres y terrazo, carpintería interior de color blanco, puerta exterior blindada.. .  La zona dispone de todos los servicios necesarios a sus alrededores como SUPERMERCADOS y galería de alimentación, comercios, COLEGIOS, INSTITUTOS, TEATRO TOMÁS Y VALIENTE, biblioteca municipal, CENTRO DE SALUD, FARMACIA, estación de Metrosur Parque de lo Estados (línea-12), Parques, paradas de autobuses, buena comunicación con carreteras de acceso y salida del municipio.. . ""Su satisfacción, nuestro compromiso"" Encuentra más en.",False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Centro, Fuenlabrada', 'title': 'Piso en Calle de Málaga'}",False,False,False,False,False,False,r1790,,Centro,,False,,,
95346448,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/6d/c1/14/1016342233.jpg,17,675.0,penthouse,rent,80.0,True,2,1,"Calle arctipreste de hita, 28",Guadalajara,Guadalajara,es,40.6324195,-3.1621055,True,https://www.idealista.com/inmueble/95346448/,51644,"Situado cerca de la plaza de Bejanque, en el casco antiguo de Guadalajara y con todos los servicios de primera necesidad a escasos metros. Vivienda bajo cubierta, totalmente amueblada en el centro de Guadalajara. El edificio esta reformado en 2019.  La vivienda de 2 dormitorios depone de plaza de garaje en el sótano del edificio y trastero en la misma vivienda. El mobiliario de la vivienda esta nuevo. Baño completo con ducha y mampara.  Toda la vivienda tiene ventanas VELUX con cortinas. La gestión y alquiler es directamente con la propiedad, por lo que no existen gastos por el alquiler no honorarios extra!",False,good,False,8.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Casco Histórico, Guadalajara', 'title': 'Ático en Calle arctipreste de hita, 28'}",True,False,False,False,False,False,ADH 28 ATICO,3,Casco Histórico,,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98697901,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/24/1c/1020822702.jpg,20,733.0,flat,rent,68.4,True,2,1,Calle de Honduras,Madrid,Alcalá de Henares,es,40.5045743,-3.3862578,False,https://www.idealista.com/inmueble/98697901/,28541,"Nuevo curso, nuevo hogar ¡con hasta 2 MESES GRATIS y SIN COMISIÓN DE AGENCIA en tu alquiler!  Preciosa vivienda de 2 dormitorios, ubicada en Alcalá de Henares, ¡y preparada para entrar a vivir!  *Es condición esencial permanecer en la vivienda al menos 12 meses, de no ser así la promoción quedará sin efectos con carácter retroactivo, viniendo obligado a devolver los importes mensuales de la promoción que se haya beneficiado   ¡ALTA DE SUMINISTROS GRATIS! Disfruta de tu hogar desde el primer momento, Testa Home te ayuda en la gestión del alta de suministros de manera gratuita, con lo que podrás ahorrar hasta 335 € por el alta de la luz y el gas. *Para una vivienda con gasto promedio de 4,4 KWh   VIVIENDA DE VPO (Consulte condiciones) En perfecto estado de alquiler. Cocina básica. Baños con muebles y mamparas. Suelos de tarima y armarios empotrados. Plaza de garaje y trastero incluidos en el precio. Situada en el municipio de Alcalá de Henares, a 35km de Madrid (30-40 min), municipio en constante desarrollo cuyo centro histórico fue nombrado patrimonio de la humanidad por la Unesco.  La promoción se encuentra cerca de numerosos comercios, como el Carrefour y cercano del Colegio San Gabriel.  Muy bien comunicado con la A-2.  ¡SÓLO SE PIDE 1 MES DE FIANZA Y ¡SIN COMISIÓN DE AGENCIA! El precio anunciado corresponde a renta mensual + IBI + Comunidad Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada.   Las promociones de bienvenida de cada edificio se aplicarán en la promoción para todas las reservas firmadas desde el 01/09/2022 y los contratos firmados hasta el 30/09/2022. A partir del 30/09/2022 la promoción puede estar sujeta a cambios en la bonificación de bienvenida. Esta promoción no es acumulable con otras campañas y promociones. *Viviendas no amuebladas.",False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Las Sedas - El Olivar, Alcalá de Henares', 'title': 'Piso en Calle de Honduras'}",False,True,False,False,False,False,AHE01 2D PLANTA 2,2,Las Sedas - El Olivar,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
90073709,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/4a/b3/782578463.jpg,19,750.0,flat,rent,36.0,True,1,1,Calle y Travesía del Poeta Blas de Otero,Madrid,Madrid,es,40.4219077,-3.6536601,False,https://www.idealista.com/inmueble/90073709/,4237,"Referencia: ILE12157-0 ALQUILER DE TEMPORADA ENTRE 32 DÍAS Y 11 MESES. DISPONIBLE A PARTIR DEL 10 de Noviembre de 2022. Piso de alquiler actualizado y luminoso en el Barrio de Ventas, cerca de la Plaza de Toros y la Calle Alcala. Ofrece un salon muy luminoso, una cocina office, un cuarto de baño con plato de ducha y una habitacion doble amplia y agradable. Es un piso que dispone de todas las comodidades: sofa cama, smart TV de, microondas, vitroceramica, lavavajillas, lavadora, etc. Ademas se encuentra localizado cerca de locales comerciales y de ocio asi como de numerosas redes de transporte. Caminando puede ir facilmente a la boca de metro de El Carmen, disfrutar de las compras por la calle Alcala, la Plaza de Toros de las Ventas y llegar a Manuel Becerra situado en el Distrito de Salamanca. Idealmente situado se encuentra a menos de 10 minutos del metro El La Elipa L2 y tiene salida directa a la M-30. '.",True,good,False,21.0,{'typology': 'flat'},"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle y Travesía del Poeta Blas de Otero'}",False,False,False,False,False,False,320I01OBP10,bj,Ciudad Lineal,Ventas,True,,,
81808726,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/bc/f5/1022782338.jpg,20,675.0,flat,rent,69.0,True,2,1,"Calle de Camarena, 246",Madrid,Madrid,es,40.3873972,-3.7578528,True,https://www.idealista.com/inmueble/81808726/,5656,"Se alquila magnífico piso exterior, muy luminoso de 69 m2 (66m2 útiles) según catastro, distribuidos en 2 dormitorios, 1 baño completo, salón comedor y cocina equipada con electrodomésticos. Dispone de puerta blindada, suelos de gres, armarios, calefacción individual eléctrica y terraza exterior. Finca sin ascensor. La vivienda está en una entreplanta, no a pie de calle. Se alquila semiamueblada. No admite animales. Esta vivienda será gestionada integralmente a través de la Agencia Negociadora del Alquiler, empresa líder en la gestión del alquiler de viviendas de la Comunidad de Madrid, que se encargará de intentar solucionar y gestionar a los inquilinos cualquier tipo de incidencia (no imputable a ellos) que pueda surgir durante la duración del arrendamiento. También se encargará de tramitar el depósito de la fianza entregada por los inquilinos en la Agencia Social de la Vivienda de la Comunidad de Madrid.  ÚNETE AL TRANQUILER!  Gastos de Comunidad incluidos en la renta. En función de la documentación aportada, podrán aumentar las garantías económicas que se soliciten. Los honorarios por la gestión de la Agencia Negociadora del Alquiler son de una mensualidad de renta + el 21% de IVA.",False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en Calle de Camarena, 246'}",False,False,False,False,False,False,,bj,Latina,Aluche,False,,,
98790399,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/53/5a/1024137814.jpg,23,650.0,flat,rent,85.0,True,2,1,"Calle Magerit, 1",Madrid,Guadarrama,es,40.6768267,-4.0809054,True,https://www.idealista.com/inmueble/98790399/,43066,"Piso en Alquiler en Guadarrama. Urbanización cerca de todos los servicios y bien comunicada. Con amplias zonas verdes, zonas infantiles y deportivas. Piscina comunitaria, Zona de restauración. Vigilancia 24 horas. Vivienda en perfecto estado, de dos dormitorios, un baño, salón con terraza, cocina integrada en salón.  Cerramientos de PVC y doble ventana. Cocina amueblada y con electrodomésticos. Baño con plato de ducha Calefacción de gas natural. No se admiten mascotas.",True,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Guadarrama', 'title': 'Piso en Calle Magerit, 1'}",False,False,False,False,False,False,,2,,,False,,,
94942985,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/38/c2/902234375.jpg,15,730.0,flat,rent,52.0,True,1,1,Calle Cantueso,Madrid,Madrid,es,40.4695795,-3.703982,False,https://www.idealista.com/inmueble/94942985/,5879,"Bonito apartamento de un dormitorio independiente, con cocina-salón y un baño. Reformado con buenas calidades y en perfecto estado para entrar a vivir. Cuenta con un patio de 10m que aporta mucha luz a la casa. Piso reformado sin amueblar con cocina equipada. La calefacción es eléctrica. Esta en una zona tranquila en el barrio de Tetuán, bien comunicada con metros cercanos y rodeado de comercios (supermercados, colegios, farmacias.. . ) Para el alquiler se pide un mes de fianza, un mes de garantía de pago y solvencia demostrable con contrato de trabajo, 3 últimas nóminas, vida laboral o declaración de la renta en caso de ser autónomo.  Mimaison, amor por las casas desde 1995. Nuestros honorarios, un mes + iva.",True,good,False,14.0,{'typology': 'flat'},"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en Calle Cantueso'}",False,False,False,False,False,False,Cantueso,bj,Tetuán,Valdeacederas,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
98869320,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/4d/5a/1026369253.jpg,19,700.0,flat,rent,97.0,True,1,1,"Vereda Carpetana, 7",Madrid,Loeches,es,40.3984812,-3.4136208,True,https://www.idealista.com/inmueble/98869320/,24605,"Una forma moderna y distinta de vivir. Fantástico loft en PLANTA CALLE, dentro de agradable recinto residencial, de prácticamente 100m2, cuenta con un patio de 25m2 y plaza de garaje. Cuenta con un dormitorio con amplio armario empotrado, baño y salón con cocina americana. La cocina está amueblada con muebles altos y bajos y equipada con elctrodomésticos: horno, vitrocerámica y campana. Los suelos están solados en gres, calefacción y aire acondicionado por bomba de calor. Zonas comunes con piscinas, jardines, pistas de pádel y tenis. NO SE ADMITEN MASCOTAS. Fotoreportaje no contractual.",False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Loeches', 'title': 'Piso en Vereda Carpetana, 7'}",False,False,False,False,False,False,,bj,,,True,,,
92700032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/8d/c4/1027783571.jpg,27,650.0,flat,rent,87.0,False,2,2,El Quiñón,Toledo,Seseña,es,40.135057,-3.6707164,False,https://www.idealista.com/inmueble/92700032/,31437,"Piso en Seseña zona PAU EL QUIÑON, 87.00 m. de superficie, 7.00 m2 de terraza, 2 habitaciones dobles, 2 baños, propiedad en buen estado, cocina equipada, carpinteria interior de roble, orientación noroeste, gres y tarima flotante, carpintería exterior de aluminio / climalit.  Extras: acceso pmr, agua, aire acondicionado, alta de suministros, armarios empotrados, ascensor, bomba frío y calor, calefaccion, campana extractora, campos deportivos, conserje, contraventanas. , despensa, frigorifico, gas ciudad, horno, interior, jardin, lavadora, lavavajillas, línea telefónica, luminoso, luz, mampara baño, mosquiteras, muebles (según fotografías), piscina comunitaria, puerta blindada, puertas automático, riego automático, terraza, trastero, videoportero, vigilancia camaras de segurida, vitroceramica, autobuses, árboles, céntrico, centros médicos, colegios, parques, supermercados, urbanización, vallado, vigilancia 24h, vistas despejadas, zona de paso, zonas infantiles, garaje incluido    Alquiler: 650 € MES (NO SE ADMITEN MASCOTAS - SOLVENCIA ECONOMICA - SEGURO RC INQUILINO - DISPONIBLE PARA MEDIADOS DE OCTUBRE), comunidad incluida.",False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso'}",False,False,False,False,False,False,08719,3,El Quiñón,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98392399,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/d9/25/1010578617.jpg,12,690.0,studio,rent,38.0,False,0,1,Calle Manchegos,Madrid,Madrid,es,40.4687716,-3.6995272,False,https://www.idealista.com/inmueble/98392399/,5798,"PROMOCIÓN SEPTIEMBRE: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de Septiembre. Y además, ¡sin comisiones de agencia! Estupenda ocasión. Precioso estudio tipo loft con garaje. Se encuentra en la planta segunda de un edificio residencial de cuatro alturas y dos sótanos, el cuál dispone de ascensor. Edificio construido en el año 2008. Situado en el municipio de Madrid. Consta de una única estancia para salón-comedor-dormitorio con cocina americana y un cuarto de baño con plato de ducha. Superficie construida aproximada de 38,39 m². Cocina totalmente amueblada con muebles altos y bajos. También está equipada con vitrocerámica, campana extractora y horno. La vivienda dispone de puerta de acceso blindada, portero automático, aire acondicionado de frio/calor y un armario empotrado. Suelos de tarima en toda la vivienda (gres en baño). Se encuentra en perfecto estado de conservación. Se encuentra bien ubicado, ubicado en el distrito de Tetuán, en el barrio de Valdeacederas, rodeado de viviendas de similares características. En el entorno podemos encontrar todo tipo de servicios, tales como, sanitarios, educativos, restaurantes, supermercados, comercios, excelentes zonas verdes y deportivas. Dispone de buena comunicación ya que el municipio dispone de todo tipo de transporte público: autobuses urbanos, metro, cercanías, estación de tren, aeropuerto, etc. Existen buenas conexiones con todo tipo de carreteras, nacional, comarcal, local, autovías y autopistas. *Promoción válida para contratos firmados antes de 30 de Septiembre del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,18.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Valdeacederas, Madrid', 'title': 'Estudio en Calle Manchegos'}",True,False,True,False,False,False,1000021548-CA,2,Tetuán,Valdeacederas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98667218,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/0f/b5/1024375624.jpg,23,700.0,flat,rent,70.0,True,2,1,"Calle Nuevo Guadarrama, 11",Madrid,Guadarrama,es,40.6800109,-4.0786891,True,https://www.idealista.com/inmueble/98667218/,43166,"DISFRUTA DE LA SIERRA DE MADRID CON TODO A MANO!    BEST HOUSE ARGANZUELA pone en alquiler piso de 2 habitaciones y un baño en una de las mejores zonas de la sierra de Madrid, donde podrás disfrutar de la tranquilidad de esta estando cerca de la capital.     Distrubuído en amplio salón, 2 habitaciones, cocina independiente y baño completo, también dispone de terraza con armario para almacenmiento.     Situado en urbanización privada con vigilancia 24 horas y múltiples servicios, tales como piscina olímpica, pistas de pádel, tenis, parques infantiles, fútbol sala y capilla dentro de la urbanización.     NO LO DUDES Y VEN A VISITARLO!    INTERESADOS CONTACTAR EN EL 698 984 180.",False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Guadarrama', 'title': 'Piso en Calle Nuevo Guadarrama, 11'}",False,False,False,False,False,False,699127BHMA,1,,,False,,,
93753938,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/af/f1/1022600015.jpg,24,600.0,duplex,rent,89.0,True,2,2,Calle de la Cruz Verde,Madrid,Miraflores de la Sierra,es,40.8138507,-3.7658572,False,https://www.idealista.com/inmueble/93753938/,44474,"Redpiso alquila estupendo dúplex en una de las mejores zonas de Miraflores de la Sierra muy cercano a paradas de autobús y al centro de la localidad. Consta de 89 metros cuadrados distribuidos en recibidor desde el cual tenemos acceso a la amplia cocina equipada con electrodomésticos, al aseo y al salón desde el cual podremos disfrutar de unas maravillosas vistas de la sierra norte. En la segunda planta de este maravilloso dúplex encontramos un baño completo con bañera y dos amplios dormitorios con armarios empotrados. NO PIERDA ESTA OPORTUNIDAD!",False,good,False,7.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Miraflores de la Sierra', 'title': 'Dúplex en Calle de la Cruz Verde'}",False,False,False,False,False,False,RP184202180326,2,,,False,,,
98904737,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/d8/f1/1027965078.jpg,18,700.0,studio,rent,25.0,False,0,1,lavapies,Madrid,Madrid,es,40.4105363,-3.7021362,False,https://www.idealista.com/inmueble/98904737/,691,"Se alquila precioso loft completamente reformado y amueblado para entrar a vivir.  El estudio consta de 25 metros distribuidos en dos alturas. En la parte baja se encuentra el salón con sofá cama y mesa baja así como un armario empotrado y cocina americana con electrodomésticos nuevos y menaje incluido y dos amplias ventanas de climalit que aportan gran luminosidad al piso. Asimismo encontramos un baño completo con ducha y mampara. En la parte superior se encuentra la habitación, con colchón nuevo y ropa de cama, así como una cómoda con cajones. El piso consta de AIRE ACONDICIONADO de frío/calor así como termo eléctrico recién instalado. Gastos de comunidad y agua INCLUIDOS. El piso se encuentra ubicado en un edificio emblemático de Madrid, a escasos 3 minutos caminando del Metro Lavapiés (línea 3) y Tirso de Molina (línea 1) y a 10 minutos a pie de la Puerta del Sol y de Banco de España (línea 2) en una tranquila comunidad de propietarios, con video portero de última generación y puerta de entrada de seguridad, así como cámaras de videovigilancia instaladas por toda la comunidad. Mejor visitar!",False,good,False,28.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Estudio en lavapies'}",False,False,False,False,False,False,DIELAVA33,bj,Centro,Lavapiés-Embajadores,False,,,
